age,usage_rate,duration,event
54.96714153011233,0.8141611503495687,327.4720209102377,1
48.61735698828815,0.7185380324279431,46.97965779202672,1
56.47688538100692,0.6879110186966876,33.646915742055874,1
65.23029856408026,0.6917388587909765,202.95025381702297,1
47.658466252766644,0.45164380585382863,25.308206773185336,1
47.6586304305082,0.40551429098514535,330.2870106251911,1
65.79212815507391,0.7665528088349596,1.2228944358969307,1
57.67434729152909,0.7670793762754264,350.25269228794815,0
45.30525614065048,0.8069506230060726,4.4118998618501895,1
55.42560043585965,0.8392683867895299,221.77212291600088,1
45.365823071875376,0.5579396792026565,75.01432503493903,1
45.34270246429743,0.5510614062810397,495.68286079260326,0
52.41962271566034,0.7588066252767425,7.666137595445494,1
30.86719755342202,0.6549747515444355,80.71096637333488,1
32.75082167486967,0.6913768140803923,348.3575221256005,0
44.37712470759027,0.7570548686052707,74.0443933181044,0
39.87168879665576,0.8230037392722964,99.26282903811874,0
53.142473325952736,0.43659660979607506,118.99012381167742,1
40.91975924478789,0.4629080668479608,60.61277556769509,1
35.87696298664709,0.2657873578886083,98.76741730080221,1
64.65648768921554,0.6047960986973218,87.78258618057556,0
47.74223699513465,0.22515959165771948,231.42327694826474,1
50.67528204687924,0.5259186126927221,4.6511461743480975,1
35.75251813786544,0.5798512442953037,32.98427258987584,1
44.556172754748175,0.40057887648979906,300.39960058609313,0
51.10922589709866,0.6135832823983075,220.9675828453486,1
38.490064225776976,0.2213501749573346,60.817526195962,1
53.75698018345672,0.2261437321244501,96.79330287389773,1
43.99361310081195,0.7758203924617608,32.48734198951301,1
47.083062502067236,0.45213344898788405,20.84041614360645,1
43.98293387770603,0.28894235885631936,62.305859880409876,1
68.52278184508938,0.565570282038363,43.595353461673334,1
49.86502775262066,0.7389954871690276,87.6243706006643,1
39.422890710440996,0.3510747192477902,8.09222844331848,1
58.225449121031886,0.6360233330733002,366.4960122522567,1
37.791563500289776,0.2597432254956376,428.38655755525383,1
52.08863595004755,0.2361772048180254,119.78638819127893,1
30.403298761202244,0.5719482420977036,76.80784344120899,1
36.71813951101569,0.5784445851270745,37.037930155436,1
51.96861235869123,0.6462009310487445,168.09071674879968,1
57.38466579995411,0.7082639336058631,115.43295836488157,1
51.7136828118997,0.8830964556237741,17.747365410048836,0
48.843517176117594,0.5614102438108367,241.83010919991276,1
46.98896304410711,0.42606953105887213,172.89945113672715,0
35.214780096325725,0.7566303363380926,299.1738525033436,1
42.801557916052914,0.38958257588345196,129.36040041961343,1
45.393612290402125,0.5072799944939452,95.04040195913728,0
60.57122226218915,0.25491946693958617,54.170250659311336,1
53.43618289568462,0.21774552039082026,269.9018361547118,1
32.36959844637266,0.8738538902745474,201.039238004692,1
53.24083969394795,0.7851860843585441,4.627293865312279,1
46.149177195836835,0.6871819442655885,2.6720816866511363,0
43.23077999694041,0.4862670610899889,47.234776158326284,0
56.11676288840868,0.3213060240495921,166.36477229960863,0
60.30999522495951,0.3095059298697602,436.4275468220168,1
59.31280119116199,0.37517002871521676,16.30095099344797,0
41.607824767773614,0.5844586652942843,90.17241302157358,0
46.907876241487855,0.7002171458900437,47.947369975809615,1
53.31263431403564,0.6621381637024119,350.3708554375963,1
59.75545127122359,0.39595372786216,184.59132074336347,0
45.2082576215471,0.8684056964642359,182.21900464698572,1
48.14341023336183,0.716527841687038,63.24155711397735,0
38.93665025993972,0.5880478367579804,53.5834936327349,1
38.037933759193294,0.6282045223640466,31.93888921500612,0
58.125258223941984,0.49372004369945294,5.802696384483622,1
63.56240028570823,0.3734116926508102,200.04261400033104,1
49.27989878419666,0.4491808750558831,167.61174392499228,1
60.03532897892024,0.7304922773250584,817.2445597818082,0
53.61636025047634,0.21007544204082912,569.4873400744333,1
43.54880245394876,0.2812508483548414,81.0651592641394,1
53.61395605508414,0.23220184941522692,146.52830902062607,1
65.38036566465969,0.2285101616232791,289.6171682874436,0
49.64173960890049,0.7988224088077049,189.47720147092457,1
65.64643655814007,0.6925605015660166,28.415244458114653,0
23.802548959102555,0.5319216803611276,59.88268273998645,1
58.21902504375224,0.268483912455701,13.829634431308865,1
50.870470682381715,0.5441311125817827,308.0223786441709,1
47.009926495341325,0.5314302395463959,93.18477025886182,1
50.91760776535502,0.32124130893701064,25.96037254184837,0
30.124310853991073,0.5036961544665811,111.38295391732503,1
47.80328112162488,0.4789533140781614,96.26704347430717,1
53.57112571511746,0.6310950686365515,44.342046229710604,0
64.77894044741517,0.6445655556073506,12.053912139846927,1
44.81729781726352,0.23171280684043116,111.34412835191021,1
41.91506397106812,0.46222883023852984,73.46104241860377,0
44.982429564154636,0.6381019409999654,147.9807080960515,1
59.15402117702074,0.5521953810060614,73.4309860423515,1
53.287511096596845,0.7995428888318257,191.1770111308484,0
44.70239796232961,0.6610855421332615,80.27541190214875,1
55.13267433113356,0.31405409895700076,82.31145809801471,1
50.9707754934804,0.2493981231803009,209.27586432297716,1
59.68644990532889,0.6496934947444208,51.6647313988117,0
42.979469061226474,0.21855791737913527,14.388795539029894,1
46.723378534022316,0.6100429068914244,2.920502143209468,1
46.078918468678424,0.8581611689974702,140.70574526625856,0
35.364850518678814,0.6028319245131153,96.83989670606796,0
52.96120277064576,0.47171894834456535,121.76653477978765,1
52.610552721798896,0.6503017529096472,23.948149349344348,1
50.05113456642461,0.5207770233440616,14.661255122827866,1
47.65412866624853,0.5819317525211545,1.4651476265668781,0
35.84629257949586,0.8590253661435676,43.168726151506924,1
45.79354677234641,0.470271846460542,89.13973756649446,1
46.572854834732304,0.8728333946767399,49.79818675611507,0
41.97722730778381,0.8337454493692447,57.53195628284312,0
48.387142883339905,0.3370537943525075,234.50615229814414,1
54.040508568145384,0.24855291061261583,42.81026144251117,0
68.8618590121053,0.27054460096419863,72.15250280723211,1
51.74577812831839,0.21275527795608482,153.08717377197016,0
52.57550390722764,0.26611007252914987,50.50801312991797,1
49.25554084233833,0.6781047413914498,97.30904753530854,1
30.812287847009586,0.2498320539221603,198.31406436843068,0
49.73486124550783,0.4232829412056329,298.6190415374668,1
50.60230209941027,0.7914127176786181,15.908187931483598,1
74.63242112485287,0.21629035501507812,261.1662763042079,0
48.076390352188774,0.770127937812255,67.75027809955306,0
53.015473423336125,0.39729834234137995,29.873545435139576,1
49.65288230294757,0.2827153793351594,61.45869673706975,1
38.31321962380468,0.6877160157549054,391.36530975805914,1
61.42822814515021,0.6402599927459187,67.84912926673597,1
57.519330326867745,0.814230409468937,39.86160321004998,1
57.910319470430466,0.71454973066272,100.34862739576596,1
40.906125452052606,0.7624366512693941,27.462846771560294,0
64.02794310936099,0.39742420079991453,7.889530497623504,1
35.98148937207719,0.32420768064580596,13.797521971241586,1
55.868570938002705,0.7254303261486008,13.701842406700711,1
71.90455625809979,0.7647843174870848,16.475990155667297,0
40.09463674869312,0.8933535994004713,14.946006606751656,1
44.33702270397228,0.48883237383799855,102.40840510758065,1
50.99651365087641,0.46041266005494824,20.074635703448163,1
44.96524345883801,0.7434890725193977,42.413931579480526,1
34.493365689338674,0.43856247817711247,227.09741251283577,1
50.68562974806027,0.8515301279224954,64.23811416465936,0
39.37696286273895,0.8008889262901082,110.12890836523806,0
54.73592430635182,0.5002958191625129,18.91285171132165,1
40.80575765766197,0.7256097474540482,21.355098099509505,1
65.4993440501754,0.7281800118592776,4.17272127175653,0
42.16746707663763,0.27218670818515284,18.504734406558086,0
46.77938483794324,0.8317870346756966,32.65481186311455,1
58.135172173696695,0.5536766607135,19.481181748310796,1
37.69135683566045,0.7785202262754192,9.288590786036757,1
52.27459934604129,0.4240347207214282,12.855621349335253,1
63.07142754282428,0.8268662599473402,61.76293433653791,0
33.92516765438772,0.47244117511391415,23.109220634509658,0
51.84633858532304,0.20758635603620887,45.29811155109185,0
52.598827942484235,0.8337673834934844,70.00051847143304,1
57.8182287177731,0.26390067375029347,117.24574340125422,1
37.63049289121918,0.42351954631329036,4.010573010001543,0
36.795433869157236,0.8650433769355634,160.64942438261195,0
55.21941565616898,0.8654250028562893,98.85936903672963,1
52.96984673233186,0.6014065216863003,8.529543037633426,0
52.504928503458764,0.6422860485188595,206.81346984880906,0
53.46448209496975,0.5139118653848238,253.6693546378928,1
43.19975278421509,0.40524754018864517,6.30228275601634,1
52.322536971610035,0.43006518175894115,32.41768431286508,1
52.93072473298681,0.6707629192539268,164.09351832266427,1
42.85648581973632,0.7266621706063761,137.93572402143084,1
68.65774511144757,0.754105330608094,20.397963206180048,0
54.73832920911788,0.7527326999561876,23.489903118153325,1
38.08696502797351,0.26384427213408324,46.27851100243697,1
56.5655360863383,0.546094213291807,66.26625646686144,1
40.253183297726785,0.240291132011651,96.3001834058552,1
57.87084603742452,0.5846702176266149,46.03125630003512,0
61.58595579007404,0.5090713509613639,62.08911092209176,1
41.7931768164829,0.8213929279308099,137.62289403898424,1
59.63376129244322,0.4456405087864551,3.7372952321478463,0
54.12780926936498,0.2819469114993241,29.093662188239723,1
58.2206015999449,0.3000941774369851,124.94918749560257,1
68.96792982653947,0.7330574422022305,225.57667543306135,1
47.54611883997129,0.6327526443213827,71.67791122084009,1
42.4626383564251,0.27078587328595316,75.95295023530689,1
41.10485570374477,0.2588747642804982,11.336133854066338,1
41.841897150345616,0.6906783920213839,59.314324608355086,1
49.228982905858956,0.25093410445493547,76.060679905529,0
53.41151974816644,0.7753020415032492,27.76928032606533,1
52.766907993300194,0.6943695590095473,31.367461187854385,1
58.27183249036024,0.25694414644932984,47.3664984802472,1
50.13001891877907,0.25938639985963435,2.0275360750314513,1
64.53534077157317,0.8906477049508228,38.872476125613574,1
47.35343166762044,0.46198955702928424,23.755693562362985,1
77.20169166589619,0.45944950294682363,39.67492302319827,0
56.25667347765006,0.7689596970802517,12.756310328478126,1
41.42842443583717,0.8630740041687011,221.20798999430247,1
39.29107501938888,0.8902007446760096,90.03988138795597,1
54.824724152431855,0.7273647296812591,113.66329578930316,0
47.76537214674149,0.463381709871641,155.67090323777913,1
57.14000494092092,0.25845050168906814,69.00364218488852,1
54.73237624573545,0.7440028411492057,9.093209451745585,1
49.271710873431275,0.5908829748150635,77.02583632948226,0
41.532062819315954,0.4969554064728834,88.39230578713736,1
34.851527753141355,0.8344480695663152,136.82166488084093,0
45.53485047932979,0.2778382376143059,56.50346493829821,1
58.56398794323472,0.5448375730036015,13.648466672931223,1
52.14093744130204,0.20794755133719336,33.37621802617039,1
37.542612212880115,0.5280624493958883,45.111482547462344,1
51.73180925851182,0.23941229297728617,103.82246116218616,1
53.85317379728837,0.28317254138765036,84.57817212014196,1
41.16142563798867,0.28226837274397343,44.020675965180615,0
51.53725105945528,0.6544472114812445,430.6195772169812,1
50.58208718446,0.7222314154857963,93.08330084672093,1
38.57029702169377,0.6083581355680117,27.079452875679994,1
